Ground Truth Height,Predicted Height,Absolute Height Error Percentage
1.73,1.65268468633591,4.46909327538092
1.66,1.64034146691031,1.18424898130663
1.69,1.65422179449258,2.11705358032071
1.66,1.65431820391754,0.342276872437349
1.85,1.74572778722762,5.63633582553406
1.83,1.74125295667781,4.84956520886284
1.89,1.77604153419084,6.02954845551112
1.86,1.76331724048415,5.19799782343279
1.8,1.73330407872469,3.70532895973946
1.71,1.76062093027712,2.96028832029942
1.81,1.76928847020798,2.24925578961436
1.81,1.74781287565077,3.4357527264768
1.89,1.76753820180626,6.47946022189101
1.84,1.75012877413944,4.8843057532913
1.62,1.66096598578064,2.52876455436049
1.55,1.6824127620635,8.54275884280646
1.68,1.66067715984091,1.1501690570887
1.63,1.6395671689293,0.586942879098159
1.6,1.61742600076464,1.08912504778999
1.58,1.69874771172147,7.51567795705506
1.8,1.7571235812928,2.38202326151111
1.79,1.75830944666894,1.77042197380224
1.82,1.75117113295386,3.78180588165605
1.79,1.76050326637676,1.64786221358882
1.71,1.63739698154611,4.24579055285906
1.7,1.6428723823304,3.36044809821178
1.77,1.74938758831403,1.16454303310565
1.7,1.75733570636319,3.3726886095994
1.64,1.65048077277768,0.63907151083414
1.54,1.68324718669728,9.30176536995324
1.74,1.65557201873584,4.85218283127356
1.71,1.6211011832616,5.19876121277193
1.75,1.66636843434118,4.77894660907543
1.73,1.63943780334505,5.23480905519942
1.65,1.65493868743852,0.299314390213333
1.56,1.64752049375084,5.61028806095127
1.8,1.73775979792815,3.45778900399167
1.76,1.69874771172147,3.48024365218921
1.61,1.66275103476378,3.27646178657019
1.55,1.64314936971801,6.00963675600064
1.6,1.66385841059225,3.99115066201562
1.56,1.6492662226291,5.72219375827563
1.78,1.76464045488167,0.862895793164603
1.7,1.75408248678761,3.18132275221235
1.87,1.75170316513463,6.32603395001979
1.8,1.75914666113347,2.26962993702944
1.72,1.66968824270023,2.92510216859128
1.65,1.65282356849527,0.17112536334971
1.73,1.76855528609288,2.22862925392371
1.64,1.7742189541053,8.18408256739633
1.83,1.73663503644138,5.10191057697378
1.81,1.76408787906349,2.5365812672105
1.8,1.74982418147593,2.78754547355944
1.73,1.75906801898685,1.68023231137861
1.63,1.64375114459312,0.843628502645412
1.58,1.6234655731696,2.75098564364557
1.88,1.80399031573136,4.0430683121617
1.86,1.7804878647049,4.27484598360752
1.85,1.75550257085342,5.10796914305838
1.84,1.76646012926427,3.99673210520272
1.75,1.64959464878229,5.73744864101199
1.74,1.63353046924083,6.11893854937758
1.89,1.78023336844978,5.80775828308043
1.8,1.76508066003648,1.93996333130668
1.81,1.76449207487192,2.51425000707625
1.78,1.76418711906706,0.888364097356185
1.76,1.74924986023005,0.610803396019879
1.67,1.73946052028865,4.15931259213473
1.66,1.69893181349843,2.34528996978493
1.58,1.71616263896784,8.61788854226836
1.77,1.76538524674784,0.260720522720897
1.68,1.75822022182032,4.65596558454285
1.68,1.68035418485478,0.021082431832137
1.64,1.637230036591,0.168900207865863
1.76,1.77422704574317,0.808354871771017
1.73,1.75411005521018,1.393644809837
1.76,1.78138537054175,1.21507787169034
1.7,1.76904411392729,4.06141846631116
1.62,1.63523850314833,0.940648342489491
1.59,1.63734579908722,2.97772321303271
1.72,1.68836672193141,1.83914407375523
1.69,1.66836904648539,1.27993807778757
1.72,1.63930491981173,4.69157442955058
1.72,1.66326810886928,3.29836576341395
1.6,1.65676062673627,3.54753917101687
1.57,1.65944263929445,5.69698339455096
1.85,1.74366800597244,5.74767535284109
1.83,1.74097233962861,4.86489947384646
1.82,1.69874771172147,6.66221364167748
1.81,1.76416742970364,2.53218620421879
1.75,1.74632874227717,0.209786155590283
1.72,1.75513860633799,2.04294222895292
1.88,1.72071323464455,8.47270028486436
1.84,1.72367406269923,6.32206180982445
1.7,1.6360861345989,3.75963914124118
1.67,1.62840226862101,2.49088211850239
1.87,1.77185950577585,5.24815477134492
1.82,1.75989404053588,3.30252524528132
1.79,1.75437088102334,1.99045357411508
1.75,1.73893316112121,0.632390793073715
1.66,1.64576558615295,0.857494810063255
1.65,1.64871963220428,0.077598048225458
1.86,1.72387977620201,7.31829160204247
1.77,1.71871392498494,2.89751836243277
1.71,1.66288366718147,2.75534110049883
1.65,1.63970703166482,0.623816262738169
1.78,1.74685922036934,1.86184155228427
1.73,1.75226188456874,1.28681413692138
1.61,1.70826677026021,6.10352610311864
1.54,1.65978107043985,7.77799158700325
1.61,1.66292776679988,3.28743893166956
1.57,1.6610925608185,5.80207393748408
1.78,1.73086456726488,2.76041756938877
1.73,1.74734043562971,1.00233731963642
1.63,1.65331877416465,1.43059964200307
1.56,1.63897635779977,5.06258703844679
1.68,1.66444126485021,0.926115187487507
1.67,1.6232173772477,2.80135465582634
1.73,1.7549650804449,1.44306823380925
1.73,1.78070871074576,2.9311393494659
1.86,1.76206509658844,5.26531738771827
1.81,1.72808707855025,4.52557577070442
1.68,1.65834766579899,1.2888294167268
1.65,1.65239795899837,0.145330848386076
1.87,1.74754965028706,6.54814704347273
1.77,1.74306929308968,1.52150886498984
1.79,1.67331089969403,6.51894415117151
1.7,1.69874771172147,0.073664016384129
1.76,1.75243421422507,0.42987419175739
1.72,1.78440367921261,3.74439995422151
1.78,1.74173384079045,2.14978422525561
1.74,1.77190998237754,1.83390703319196
1.62,1.67665408269038,3.4971655981716
1.56,1.6302563709672,4.50361352353846
1.79,1.76467917647454,1.41457114667375
1.77,1.77565368368914,0.319417157578537
1.74,1.74698262056176,0.401300032285059
1.69,1.77566128824195,5.06871528058876
1.64,1.63497423641932,0.306448998821956
1.58,1.65087653418574,4.48585659403417
1.63,1.64097575734101,0.673359346074238
1.6,1.63977435268623,2.48589704288937
1.62,1.65744970424662,2.31171013868023
1.54,1.61536837605617,4.89405039325778
1.73,1.69226432006001,2.18125317572196
1.7,1.69874771172147,0.073664016384129
1.69,1.69874771172147,0.517616078193494
1.68,1.63329127024076,2.7802815332881
1.8,1.77812093445653,1.2155036413039
1.76,1.69874771172147,3.48024365218921
1.83,1.74746240412825,4.51025114053279
1.82,1.74994119672791,3.84938479516978
1.8,1.75228424013249,2.65087554819501
1.73,1.75731621282873,1.57897183981099
1.74,1.76807748504144,1.6136485656
1.68,1.78205891031373,6.07493513772201
1.61,1.64933057760221,2.44289301877082
1.52,1.65166443320458,8.66213376345921
1.65,1.65265190823521,0.160721711224855
1.64,1.6493762508391,0.571722612140229
1.86,1.76065546094597,5.34110425021665
1.79,1.76381832326277,1.46266350487319
1.72,1.62792838715449,5.35300074683197
1.64,1.63288763406669,0.43368084959208
1.68,1.65645928442331,1.40123307004107
1.66,1.66300050400334,0.180753253213244
1.85,1.78825403246441,3.33761986678865
1.83,1.75215153161512,4.25401466584044
1.88,1.75150409543327,6.83488854078351
1.87,1.75196827911908,6.3118567316
1.84,1.71349300433547,6.87538019915924
1.76,1.72970673820861,1.72120805632898
1.69,1.62662964932526,3.74972489199644
1.67,1.6240521154977,2.75137032947903
1.84,1.80292972212616,2.0146890148826
1.78,1.7507985912128,1.64052858355056
1.63,1.63513313622797,0.314916333004299
1.61,1.62818462912425,1.12948006982921
1.64,1.6432665624483,0.199180637091459
1.61,1.6392859369434,1.81900229462112
1.62,1.64913723471135,1.79859473526851
1.55,1.69874771172147,9.59662656267548
1.72,1.65112076771465,4.00460652821802
1.65,1.63564550539078,0.869969370255744
1.73,1.66274535003888,3.88755202087399
1.69,1.62359552789051,3.92925870470355
1.84,1.76549788553796,4.04902795989346
1.79,1.69874771172147,5.09789319991788
1.68,1.65515820609642,1.47867820854643
1.59,1.62515627509848,2.21108648418114
1.86,1.78121086524932,4.2359749865957
1.81,1.77414436688263,1.98097420537956
1.89,1.73593735195034,8.15146285977037
1.89,1.76686602559501,6.51502510079313
1.72,1.65688802205594,3.6693010432593
1.68,1.65300979407496,1.60655987649049
1.84,1.78083853821927,3.21529683590923
1.78,1.75979258234861,1.13524818266236
1.88,1.79853112662753,4.3334507113016
1.8,1.76177086620671,2.12384076629389
1.72,1.74253660213993,1.310267566275
1.68,1.75726138757786,4.59889211772975
1.65,1.66079143764618,0.654026524010907
1.58,1.65881978439245,4.98859394888923
1.77,1.74365167053155,1.48860618465819
1.74,1.74879236992921,0.505308616621255
1.62,1.69874771172147,4.86096985934999
1.55,1.64356478127406,6.03643750155226
1.85,1.73666646368689,6.12613709800595
1.79,1.74408210718508,2.56524540865475
1.74,1.6427102433283,5.59136532595977
1.67,1.63851521995068,1.88531617061797
1.71,1.6426424068604,3.93904053447953
1.61,1.63273045767887,1.41182966949503
1.72,1.67707556704736,2.49560656701395
1.67,1.69874771172147,1.72141986356108
1.78,1.78441765534284,0.248182884429207
1.69,1.76059545355837,4.17724577268461
1.67,1.64357298532139,1.58245596877903
1.65,1.6378113582178,0.738705562557571
1.64,1.64841733044609,0.513251856468885
1.61,1.63078878999267,1.2912291920913
1.88,1.74860971219335,6.98884509609839
1.81,1.7631424330352,2.58881585440885
1.74,1.67968628903902,3.46630522764252
1.69,1.6508226395298,2.318187010071
1.75,1.72127516738098,1.64141900680114
1.73,1.67937147372749,2.92650440881561
1.77,1.74030670945951,1.67758703618587
1.73,1.75056772761768,1.18888598946128
1.75,1.73920067153755,0.617104483568579
1.69,1.74547706257814,3.28266642474201
1.67,1.66254550751707,0.446376795385034
1.62,1.62555075930711,0.342639463401853
1.76,1.75804079835531,0.11131827526647
1.73,1.7395278941602,0.550745327179188
1.61,1.65924708317533,3.05882504194596
1.58,1.61964833373815,2.50938821127531
1.75,1.70806935890108,2.396036634224
1.68,1.77089084406116,5.41016928935476
1.72,1.68277617213578,2.16417603861745
1.71,1.69276926927403,1.00764507169415
1.77,1.74943077401818,1.16210316281469
1.77,1.75385981951321,0.911874603773446
1.69,1.61692429607099,4.32400614964556
1.66,1.61382360077748,2.78171079653736
1.77,1.75513340845543,0.839920426246895
1.69,1.7468128505604,3.36170713375149
1.79,1.75955406785285,1.70089006408659
1.74,1.75566890213925,0.900511617198275
1.68,1.67588527515572,0.244924097873816
1.62,1.67338646898307,3.29546104833765
1.85,1.76396401689331,4.65059368144271
1.84,1.75825211363622,4.44281991107498
1.79,1.7661237861019,1.33386669821788
1.7,1.76573422961605,3.86671938917939
1.88,1.72936353442976,8.01257795586383
1.85,1.73438003175233,6.24972801338758
1.73,1.72403921240283,0.344554196368215
1.7,1.73192594716952,1.8779968923247
1.62,1.6368781636182,1.04186195174074
1.62,1.6315357940507,0.712086052512341
1.88,1.76383611266404,6.17893017744468
1.79,1.74166394920501,2.70033803323966
1.72,1.63528088005993,4.92553022907383
1.69,1.62329053541162,3.94730559694556
1.83,1.75579657082656,4.05483219526995
1.79,1.77835465412209,0.650577982006145
1.88,1.75514116201697,6.64142755228882
1.83,1.74206903664861,4.80497067493935
1.87,1.77145110458481,5.26999440722942
1.86,1.74868547386447,5.98465194277043
1.66,1.61354596072292,2.79843610102892
1.64,1.62266195003979,1.0571981683055
1.75,1.63590597673118,6.519658472504
1.71,1.66452119826684,2.65957904872281
1.84,1.75696224429567,4.5129215056701
1.77,1.74954330534004,1.15574546101469
1.84,1.73497111454829,5.70809160063641
1.78,1.75449924413598,1.43262673393371
1.74,1.75046600644673,0.601494623375294
1.68,1.7483721134294,4.06976865651189
1.72,1.78814581681924,3.96196609414186
1.7,1.76933145750453,4.07832102967823
1.75,1.76883417100077,1.07623834290114
1.74,1.75626456192001,0.934744937931604
1.83,1.76632106691556,3.47972311936831
1.75,1.74531123286552,0.267929550541712
1.75,1.76041247851159,0.594998772090857
1.72,1.7735146282744,3.11131559734884
1.61,1.63736716168462,1.69982370711927
1.55,1.65063750383481,6.49274218289096
1.84,1.74870623057097,4.96161790375163
1.82,1.72639889850858,5.14291766436374
1.85,1.73499021653451,6.21674505218865
1.8,1.75677954678007,2.40113628999611
1.88,1.77286260835307,5.69879742802818
1.84,1.74688867863658,5.06039790018586
1.8,1.74146865438543,3.25174142303166
1.79,1.71614267035213,4.12610780155699
1.68,1.65303718571526,1.60492942171073
1.66,1.65189950579666,0.487981578514473
1.81,1.76996524086755,2.21186514543923
1.73,1.76046354874699,1.76089877150231
1.65,1.62625591542166,1.4390354289903
1.65,1.60776340264994,2.55979377879152
1.62,1.64128543194678,1.31391555227036
1.52,1.62729818088911,7.05909084796777
1.73,1.66997636771697,3.46957412040636
1.71,1.66982530511642,2.34939736161286
1.81,1.7847521095783,1.39491107302211
1.81,1.77058039097398,2.17787895171381
1.73,1.75616120485979,1.51220837339827
1.71,1.74213618401102,1.87930900649241
1.61,1.64965812848111,2.46323779385777
1.58,1.63484023033118,3.47090065387215
1.86,1.75638014929233,5.57095971546612
1.78,1.75746750849844,1.26587030907641
1.64,1.67145588355621,1.91804168025669
1.6,1.63330008841219,2.08125552576187
1.66,1.6548675342549,0.309184683439756
1.59,1.64433313245582,3.41717814187549
1.64,1.73556797025428,5.82731525940732
1.63,1.71969327194945,5.50265472082516
1.88,1.77684557495448,5.48693750242127
1.84,1.75203688255116,4.78060420917608
1.82,1.76095295293649,3.2443432452478
1.74,1.75009914484018,0.580410622998847
1.75,1.77705498041744,1.54599888099657
1.7,1.76772423593858,3.98377858462235
1.88,1.73654923753543,7.63035970556222
1.84,1.75978581185821,4.35946674683641
1.67,1.67462783392344,0.277115803798803
1.59,1.66258755252455,4.56525487575787
1.62,1.63545523552972,0.954026884550614
1.52,1.62047770712198,6.61037546855132
1.86,1.75703698969521,5.53564571531128
1.84,1.78172968398976,3.16686500055652
1.78,1.73629938616701,2.45509066477472
1.76,1.76025045380625,0.014230329900568
1.62,1.66168621346393,2.57322305332901
1.58,1.6523796013925,4.58098742990506
1.68,1.74033104158358,3.59113342759404
1.61,1.67182890483781,3.84030464831119
1.65,1.66336266755848,0.809858639907874
1.57,1.69874771172147,8.20049119245032
1.77,1.76567822007644,0.244168357263275
1.73,1.75048024440392,1.18382915629596
1.76,1.76407208824497,0.231368650282391
1.67,1.78499739237682,6.88607139980959
1.64,1.64252904403599,0.15421000219451
1.58,1.67730056479376,6.15826359454177
1.62,1.65928763640901,2.4251627412969
1.57,1.64456605123289,4.74943001483376
1.8,1.76987887258826,1.67339596731888
1.7,1.76290461858517,3.70027168148058
1.76,1.75295239732971,0.400431969902836
1.68,1.75815374545964,4.65200865831189
1.83,1.78107639527828,2.67342102304481
1.76,1.76834815974644,0.47432725832046
1.62,1.68109526358317,3.77131256686234
1.56,1.63856124048649,5.03597695426218
1.75,1.68512316258643,3.707247852204
1.74,1.65854160124296,4.68151716994483
1.72,1.76380938610608,2.54705733174884
1.68,1.76788165777275,5.23105105790178
1.65,1.72906681553912,4.79192821449213
1.63,1.6553879705133,1.55754420326995
1.66,1.65246277759849,0.454049542259652
1.58,1.68000333592479,6.329325058531
1.7,1.65692512595522,2.53381612028119
1.63,1.69874771172147,4.21765102585706
1.65,1.64709641191886,0.175975035220599
1.57,1.64225964406207,4.6025250994949
1.86,1.77747819083776,4.43665640657203
1.85,1.75399669757203,5.18936769880919
1.7,1.66766786696866,1.90189017831413
1.6,1.62224455532899,1.39028470806188
1.68,1.68000653275416,0.000388854414277
1.6,1.66944796041366,4.34049752585375
1.87,1.76867964084277,5.4182010244508
1.78,1.74809074392801,1.79265483550506
1.62,1.63701938466509,1.05057930031419
1.62,1.61840963544118,0.098170651779026
1.64,1.64660765696312,0.402905912385348
1.6,1.63943869717222,2.46491857326375
1.7,1.64487993419413,3.24235681211001
1.63,1.69874771172147,4.21765102585706
1.74,1.76441698510353,1.40327500595
1.74,1.74166516299463,0.095699022679888
1.67,1.64882815932241,1.26777489087366
1.61,1.62935322296642,1.20206353828697
1.83,1.75420712371757,4.14168722854809
1.78,1.74436951444709,2.00171267151179
1.73,1.64669501932336,4.81531680211792
1.72,1.61169243129931,6.29695166864477
1.61,1.67387367039063,3.96730871991492
1.54,1.66725202643091,8.26311859940973
1.84,1.74821102247704,4.98853138711739
1.81,1.75305744775008,3.14599736187404
1.69,1.66851473579739,1.27131740843846
1.66,1.64816406076361,0.713008387734339
1.69,1.64910234487846,2.41997959299052
1.65,1.6382892723243,0.709741071254547
1.85,1.74050877803998,5.91844443027135
1.79,1.7234807792918,3.7161575814637
1.72,1.62810834716808,5.34253795534419
1.71,1.62751704629553,4.82356454412105
1.62,1.6719764189104,3.20842092039506
1.55,1.63960246207481,5.78080400482645
1.66,1.67060436271374,0.638817030948179
1.58,1.6540812912132,4.68868931729113
1.87,1.72054159685183,7.99242797583797
1.86,1.75759010830451,5.5059081556715
1.69,1.64768846816114,2.50364093721064
1.62,1.65564653863278,2.20040361930741
1.64,1.69874771172147,3.58217754399206
1.6,1.62835938039091,1.77246127443187
1.82,1.76279045513607,3.14338158593022
1.78,1.76892028199114,0.622456067913482
1.81,1.77263318071686,2.06446515376464
1.78,1.75608661115734,1.34344881138539
1.77,1.77963357902419,0.544270001366663
1.75,1.75509693731806,0.291253561032003
1.8,1.78894269686814,0.614294618436663
1.74,1.75592739604071,0.915367588546553
1.63,1.6565996964725,1.63188321917179
1.61,1.66427611469192,3.37118724794535
1.73,1.74326998320496,0.767051052309819
1.7,1.67573655932443,1.42726121621001
1.62,1.63287014837668,0.794453603498751
1.58,1.63001003486519,3.16519208007531
1.82,1.75942937289607,3.32805643428187
1.73,1.77081522874029,2.35926177689538
1.79,1.74314019262985,2.61786633352794
1.78,1.72982784517218,2.81866038358539
1.77,1.75606419471898,0.787333631696052
1.7,1.72390629219258,1.40625248191645
1.63,1.66234872150013,1.98458414111228
1.54,1.6292677188487,5.79660512004546
1.84,1.78458048231686,3.01193030886631
1.81,1.76580173290192,2.44189320983868
1.81,1.77331289600302,2.02691182303757
1.75,1.76266482928178,0.723704530387437
1.62,1.67288520199422,3.26451864161851
1.57,1.64754607168695,4.93924023483757
1.79,1.78793916977246,0.115130180309497
1.71,1.75206085798139,2.45969929715732
1.74,1.74450316243323,0.258802438691374
1.71,1.73461743689275,1.43961619255848
1.68,1.6362962638706,2.60141286484525
1.65,1.64180974175743,0.49637928742848
1.74,1.74720659594211,0.414172180581043
1.71,1.75110217462274,2.40363594285029
1.65,1.67395933433914,1.45208086903879
1.6,1.66064849552293,3.79053097018311
1.87,1.76755691075581,5.47824006653423
1.84,1.7565736517166,4.53404066757607
1.88,1.78961887467785,4.8075066660718
1.84,1.77274558999221,3.65513097868423
1.85,1.73527065744169,6.20158608423299
1.84,1.75232607072317,4.76488746069727
1.81,1.76696625124307,2.37755517994089
1.74,1.76557856378579,1.47003240148219
1.89,1.77990474520817,5.82514575618149
1.84,1.7430785471786,5.26747026203261
1.63,1.64285792260957,0.788829607949078
1.57,1.62975884173251,3.80629565175222
1.67,1.64684068936773,1.38678506780059
1.59,1.64574724036761,3.50611574639057
1.88,1.7829091895054,5.16440481354255
1.81,1.76509476783307,2.48095205342155
1.65,1.71470607712598,3.92158043187757
1.56,1.63495733219545,4.80495719201602
1.85,1.77581944586269,4.00975968309784
1.84,1.76172574503733,4.25403559579727
1.62,1.64084124891805,1.2864968467932
1.54,1.66592235098327,8.17677603787468
1.69,1.65642372849163,1.9867616277142
1.6,1.64182125143823,2.61382821488937
1.68,1.66931900583952,0.635773461933344
1.59,1.63256369260345,2.67696179895912
1.87,1.78021673641873,4.80124404177915
1.81,1.77550611247869,1.90573964206133
1.62,1.6633222555265,2.67421330410493
1.56,1.63953042401215,5.09810410334294
1.75,1.74495063436213,0.288535179306848
1.73,1.74778301825864,1.02792013055723
1.62,1.65236469988895,1.99782098079937
1.58,1.60985212793352,1.88937518566581
1.89,1.69874771172147,10.1191686919857
1.88,1.74169099543655,7.35686194486435
1.82,1.75865168358809,3.37078661603901
1.76,1.77971468038283,1.12015229447897
1.63,1.65545626783785,1.561734223181
1.58,1.64792261683243,4.29889979952088
1.64,1.67286910906319,2.00421396726767
1.59,1.64015304432651,3.15427951739057
1.86,1.77555313128992,4.54015423172473
1.83,1.78121207812671,2.66600665974263
1.63,1.66868689360773,2.37342905568897
1.56,1.67775962762659,7.54869407862756
1.88,1.76501330084522,6.11631378482872
1.83,1.76653746280777,3.46789820722569
1.66,1.66785462683466,0.473170291244564
1.64,1.6478251541316,0.47714354460975
1.8,1.76686929456964,1.84059474613111
1.76,1.75190964149748,0.459679460370457
1.79,1.75606083110538,1.8960429550067
1.72,1.75053513518958,1.77529855753373
